"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","arvestatud","mittearvestatud","A","B","C","D","E","F","mitteilmunud"
"K","HV","HVLC","FLKE.05.002","Jaapani keele algkursus II, tase A1 > A2.1",9,3,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.004","Jaapani keele algkursus IV, tase A2.2 > B1.1",9,2,0,0,0,0,0,0,2
"K","HV","HVLC","FLKE.05.010","Ladina keel loodusteadlastele: grammatika- ja terminoloogiakursus",33,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.011","Ladina keel soome-ugri filoloogidele I",15,2,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.018","Läti keele algkursus I (inglise keele baasil), tase 0 > A1",0,0,4,0,1,0,0,0,1
"K","HV","HVLC","FLKE.05.019","Läti keele algkursus II (inglise keele baasil), tase A1> A2",0,0,4,1,0,0,0,0,0
"K","HV","HVLC","FLKE.05.021","Hiina keele algkursus I, tase 0 > A1.1",4,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.022","Hiina keele algkursus II, tase A1.1 > A1.2",3,1,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.026","Itaalia keele algkursus I, tase 0 > A1.1",16,1,0,0,0,0,0,0,3
"K","HV","HVLC","FLKE.05.027","Itaalia keele algkursus II, tase A1.1 > A2.1",17,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.028","Hispaania keele algkursus I, tase 0 > A1.1",36,3,0,0,0,0,0,0,3
"K","HV","HVLC","FLKE.05.029","Hispaania keele algkursus II, tase A1.1 > A1.2",25,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.034","Hispaania keele algkursus I (inglise keele baasil), tase 0 > A1.1",0,0,7,11,6,1,0,0,1
"K","HV","HVLC","FLKE.05.036","Hispaania keele eelkesktaseme kursus I, tase A1.2 > A2.1",18,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLKE.05.046","Leedu keele algkursus II (inglise keele baasil), tase A1.1> A1.2",2,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.059","Soome keele algkursus I, tase 0 > A2",26,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.064","Hispaania keel algtaseme läbinuile (süvaõpe) II, tase A1 > A2",0,0,12,9,7,1,0,0,1
"K","HV","HVLC","FLKE.05.066","Leedu kirjandus ja film",4,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.070","Soome keele algkursus II, tase A2 > B1",13,2,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.083","Korea keel algajatele I (inglise keele baasil), tase 0 > A1.1",21,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.086","Korea keel algajatele II (inglise keele baasil), tase A1.1>A1.2",4,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLKE.05.089","Korea keele vestluskursus (inglise keele baasil), tase A2",5,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.00.016","Kunstiõpetuse didaktika",0,0,6,5,0,0,0,0,0
"K","HV","HVKU","FLKU.00.078","Maailma filmikunsti ajalugu II",3,0,0,0,0,0,0,0,2
"K","HV","HVKU","FLKU.00.092","Maalimine",2,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.00.094","Joonistamine",13,0,0,0,0,0,0,0,3
"K","HV","HVKU","FLKU.00.113","Ameerika filmi ajalugu",28,0,0,0,0,0,0,0,4
"K","HV","HVKU","FLKU.00.163","Loovainete ülddidaktika",2,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.00.166","Kavandamine käsitöös",6,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.00.169","Käsitöö ja kodunduse didaktika",0,0,7,0,0,0,0,0,0
"K","HV","HVKU","FLKU.00.185","Illustratsioon",0,0,5,1,0,0,0,0,1
"K","HV","HVKU","FLKU.01.036","Arvutigraafika",0,0,2,0,0,0,0,0,2
"K","HV","HVKU","FLKU.01.037","Krokii",6,1,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.038","Akvarell",7,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.041","Maalitehnoloogia ja materjaliõpetus",6,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.083","Kompositsiooni erikursus",6,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.084","Kunsti management",0,0,2,3,1,0,0,0,1
"K","HV","HVKU","FLKU.01.086","Läänemaailma kunst 20. saj lõpul, 21. saj algul",0,0,12,2,1,0,0,0,1
"K","HV","HVKU","FLKU.01.089","Arvutikunst ja 3D graafika",0,0,2,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.119","Maalitehnikad paberil. Monotüüpia",5,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.124","Skulptuuri ja installatsiooni erikursus I",0,0,12,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.150","Maalimine lubatud! Maalikunsti arengud - 20. sajandi lõpp kuni 21. sajandi algus",0,0,4,0,1,0,0,0,0
"K","HV","HVKU","FLKU.01.151","Maalikursus - natüürmordist aktini II",7,0,0,0,0,0,0,0,3
"K","HV","HVKU","FLKU.01.152","Digitaalmaali alused",8,1,0,0,0,0,0,0,2
"K","HV","HVKU","FLKU.01.163","Arvutigraafika",0,0,8,0,0,0,0,0,0
"K","HV","HVKU","FLKU.01.165","Näomaailm",0,0,3,1,2,0,0,0,0
"K","HV","HVKU","FLKU.02.051","Muusika elementaarteooria ja solfedžo",4,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.02.056","Lehekülgi jazzi, rocki ja popi ajaloost",7,2,0,0,0,0,0,0,2
"K","HV","HVKU","FLKU.02.059","Kesktaseme laulmiskursus gregooriuse laulu baasil",2,0,0,0,0,0,0,0,1
"K","HV","HVKU","FLKU.03.006","Etnoloogia ja folkloristika magistriseminar",6,2,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.03.008","Etnoloogia ja folkloristika doktoriseminar",12,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.03.010","Etnoloogia ja kultuuriantropoloogia alused",65,3,0,0,0,0,0,0,10
"K","HV","HVKU","FLKU.03.025","Argikultuuri muutumisprotsessid Eestis",0,0,4,4,2,2,1,2,1
"K","HV","HVKU","FLKU.03.049","Kultuurikorralduse seminar",18,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.03.081","Toidukultuur",0,0,4,6,2,1,0,0,1
"K","HV","HVKU","FLKU.03.092","Sotsiaalne mälu ja kultuuripärand",0,0,2,1,4,2,1,0,0
"K","HV","HVKU","FLKU.04.002","Humanitaar- ja sotsiaalteaduste aktuaalseid probleeme",13,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.04.044","Rahvausundi demonoloogia",0,0,13,2,3,0,0,0,2
"K","HV","HVKU","FLKU.04.082","Eesti rahvaluule",0,0,6,3,0,0,1,1,3
"K","HV","HVKU","FLKU.04.088","Keskkond pärimuses",13,0,0,0,0,0,0,0,1
"K","HV","HVKU","FLKU.04.111","Folkloor: tekstualiseerimine ja tekstoloogia",0,0,3,3,0,0,0,0,0
"K","HV","HVKU","FLKU.04.136","Eesti rahvajutt: allikad ja teooriad",0,0,5,1,1,0,0,0,1
"K","HV","HVKU","FLKU.05.021","Kirjanduse ja teatriteaduse doktoriseminar",6,0,2,0,0,0,0,0,0
"K","HV","HVKU","FLKU.05.024","Fin de siĆØcle euroopa ja eesti proosakirjanduses",0,0,8,0,1,0,0,0,1
"K","HV","HVKU","FLKU.05.055","XIX ja XX sajandi vahetuse Lääne kirjandus",0,0,2,1,2,0,0,0,0
"K","HV","HVKU","FLKU.05.090","Eesti kirjanduse ajalugu I",1,0,3,10,11,2,1,0,6
"K","HV","HVKU","FLKU.05.091","Eesti kirjanduse ajalugu II",0,0,6,8,8,2,0,1,4
"K","HV","HVKU","FLKU.05.094","Kirjanduse seminar",0,0,5,7,6,1,0,0,3
"K","HV","HVKU","FLKU.05.103","Kirjanduskriitika seminar",0,0,3,1,0,0,0,0,1
"K","HV","HVKU","FLKU.05.107","Luule- ja proosateksti analüüs",0,0,6,5,3,0,0,0,5
"K","HV","HVKU","FLKU.05.120","Akadeemiline kirjutamine: oskused ja ohud",17,2,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.05.121","Eesti nüüdiskirjandus",0,0,5,5,5,1,1,0,4
"K","HV","HVKU","FLKU.05.123","Akadeemiline kirjutamine doktorantidele",27,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.05.126","Eesti romaan",0,0,4,0,0,0,0,0,1
"K","HV","HVKU","FLKU.05.133","Kultuurietenduse analüüs",0,0,3,0,2,1,1,0,1
"K","HV","HVKU","FLKU.05.141","Teatrikriitika seminar",0,0,3,4,0,0,0,0,0
"K","HV","HVKU","FLKU.05.148","Eesti teatri ajalugu",0,0,13,3,8,1,1,0,3
"K","HV","HVKU","FLKU.05.149","Teatriteaduse seminar",0,0,3,1,0,0,0,0,1
"K","HV","HVKU","FLKU.05.150","Üldine teatriajalugu I. Antiigist romantismini",0,0,1,1,6,2,1,0,1
"K","HV","HVKU","FLKU.05.160","Poeetika",0,0,5,4,2,5,3,0,0
"K","HV","HVKU","FLKU.05.169","Üldine teatriajalugu II. 19. sajandi lõpust Teise maailmasõjani",0,0,2,4,1,2,1,0,1
"K","HV","HVKU","FLKU.05.179","Lääne romaani poeetika",0,0,4,0,0,0,0,0,1
"K","HV","HVKU","FLKU.05.205","Valikkursus poliitilisest ja rakendusteatrist",6,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.05.213","Kirjanduse didaktika erikursus",0,0,3,1,0,1,0,0,0
"K","HV","HVKU","FLKU.05.230","Å½anrisüsteemid kirjanduses, teatris ja filmis",0,0,6,7,3,0,0,0,2
"K","HV","HVKU","FLKU.05.232","Intermediaalsed uuringud tänapäeval",0,0,6,6,1,0,0,0,5
"K","HV","HVKU","FLKU.05.238","Maailmakirjandus IV. Modernism. Postmodernism",0,0,12,10,3,0,0,0,2
"K","HV","HVKU","FLKU.05.243","Eesti ja maailmakirjanduse suured teemad",0,0,13,8,6,3,3,1,12
"K","HV","HVKU","FLKU.05.244","Teatriteaduse alused",0,0,7,10,6,6,5,0,2
"K","HV","HVKU","FLKU.05.245","Kaasaegne tantsu- ja muusikateater",0,0,4,2,2,0,0,0,0
"K","HV","HVKU","FLKU.05.246","Näitlemise analüüs",0,0,6,5,0,0,0,0,0
"K","HV","HVKU","FLKU.05.254","Kirjandusteaduslik magistriseminar I",13,0,0,0,0,0,0,0,1
"K","HV","HVKU","FLKU.05.255","Teatriteaduslik magistriseminar I",4,0,0,0,0,0,0,0,0
"K","HV","HVKU","FLKU.10.004","Pärsia kultuurilugu",0,0,2,4,0,1,0,0,2
"K","HV","HVLC","FLLC.00.016","Juhendajaseminar",0,0,10,3,2,0,0,0,1
"K","HV","HVLC","FLLC.01.002","Akadeemiline õpi- ja kirjaoskus",0,0,41,1,2,0,0,0,0
"K","HV","HVLC","FLLC.02.001","Maailmakirjandus I. Antiik",0,0,11,7,9,2,2,2,5
"K","HV","HVLC","FLLC.02.003","Kreeka eepika",0,0,1,2,0,0,0,0,0
"K","HV","HVLC","FLLC.02.012","Rooma autorite draamateosed",0,0,4,1,2,0,0,0,0
"K","HV","HVLC","FLLC.02.014","Erikursus antiikmaailmast ja antiigitraditsioonist I",2,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLLC.02.015","Erikursus antiikmaailmast ja antiigitraditsioonist II",4,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLLC.03.003","Prantsuse keele didaktika I",0,0,3,0,0,0,0,0,0
"K","HV","HVLC","FLLC.03.005","Portugali keel algtasemele (inglise keele baasil), tase 0 > A1.2",0,0,3,4,5,1,0,0,2
"K","HV","HVLC","FLLC.04.003","Saksa keel algtasemele II (inglise keele baasil), tase A1.2>A2.1",0,0,4,8,3,1,0,0,2
"K","HV","HVLC","FLLC.05.002","Vene kirjandusklassika varamust",0,0,1,1,1,1,0,0,2
"K","HV","HVLC","FLLC.05.003","Tšehhi keel algajatele I (inglise keele baasil), tase 0 > A1",3,0,0,0,0,0,0,0,0
"K","HV","HVLC","FLLC.05.006","Poola keel algajatele I (inglise keele baasil), tase 0 > A1",7,1,0,0,0,0,0,0,1
"K","HV","HVLC","FLLC.05.007","Poola keel II, tase A1 > A2",0,0,3,5,2,1,2,0,0
"K","HV","HVLC","FLLC.08.004","Hiina kirjandus",0,0,2,2,2,0,0,0,0
"K","HV","HVLC","FLLC.08.005","Jaapani ajalugu",15,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLLC.08.006","Jaapani kirjandus",5,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLLC.08.007","Korea kultuur ja ühiskond (inglise keele baasil)",16,0,0,0,0,0,0,0,1
"K","HV","HVLC","FLLC.08.014","Taiwani film ja ajalugu",4,1,0,0,0,0,0,0,1
"K","HV","HVLC","FLLC.09.001","Eesti keele algkursus I, inglise keele baasil, tase 0 > A1.1",0,0,37,14,8,2,0,0,4
"K","HV","HVLC","FLLC.09.002","Eesti keele algkursus II, inglise keele baasil, A1.1>A1.2",0,0,22,7,6,2,0,0,1
"K","HV","HVLC","FLLC.09.003","Eesti keele algkursus III, inglise keele baasil, A1.2 > A2.1",0,0,3,2,2,1,0,3,0
"K","HV","HVLC","FLLC.09.004","Eesti keele sõnavara- ja vestluskursus eelkesktasemele I, A2.1 > A2.2",0,0,4,4,4,0,0,0,0
"K","HV","HVLC","FLLC.09.005","Eesti keele sõnavara- ja vestluskursus eelkesktasemele II, A2.2 > B1.1",0,0,8,7,5,0,1,0,1
"K","HV","HVLC","FLLC.09.007","Eesti keel kesktasemele II, tase B1.2 > B2.1",0,0,8,1,7,2,0,0,3
"K","HV","HVLC","FLLC.09.009","Eesti keel kõrgtasemele II, tase B2.2 > C1.1",0,0,5,2,3,0,0,0,2
"K","HV","HVEE","FLLE.00.004","Lõunaeesti folkloor",1,0,0,0,0,0,0,0,1
"K","HV","HVEE","FLLE.00.008","Lõunaeesti kultuurilugu",8,0,0,0,0,0,0,0,0
"K","HV","HVEE","FLLE.00.013","Võru keele vestluskursus",5,0,0,0,0,0,0,0,0
"K","HV","HVFI","FLSE.00.022","Tõlkesemiootika",0,0,2,1,3,0,0,0,4
"K","HV","HVFI","FLSE.00.040","Kirjandussemiootika",0,0,5,4,3,0,0,0,2
"K","HV","HVFI","FLSE.00.058","Biosemiootika ja elussüsteemide teooria",0,0,8,1,0,1,0,0,4
"K","HV","HVFI","FLSE.00.061","Hermeneutika ja semiootika",0,0,7,0,0,0,0,0,1
"K","HV","HVFI","FLSE.00.150","Uurijaseminar",7,0,0,0,0,0,0,0,4
"K","HV","HVFI","FLSE.00.184","Semiootika ja kultuuriteooria juhendajaseminar",4,0,0,0,0,0,0,0,0
"K","HV","HVFI","FLSE.00.204","Doktoriseminar",15,0,0,0,0,0,0,0,0
"K","HV","HVFI","FLSE.00.214","Zoosemiootika",0,0,5,4,1,1,0,0,2
"K","HV","HVFI","FLSE.00.221","Semiootika koolkonnad",0,0,2,8,4,2,1,0,3
"K","HV","HVFI","FLSE.00.224","Kultuurinähtuste analüüs",0,0,2,2,1,0,0,1,1
"K","HV","HVFI","FLSE.00.226","Ühiskonnateooriad ja semiootika",0,0,4,7,4,3,0,1,1
"K","HV","HVFI","FLSE.00.229","Diskursuse teooriad ja praktikad",0,0,2,0,1,0,0,0,0
"K","HV","HVFI","FLSE.00.250","Tartu-Moskva koolkonna semiootika",0,0,8,5,3,1,0,1,0
"K","HV","HVFI","FLSE.00.253","Magistriseminar",19,0,0,0,0,0,0,0,0
"K","HV","HVFI","FLSE.00.258","Biosemiootika",0,0,12,5,3,0,0,0,1
"K","HV","HVFI","FLSE.00.260","Zoosemiootika: omailm ja loomade kommunikatsioon",0,0,5,11,3,3,1,0,1
"K","HV","HVFI","FLSE.00.262","Sotsiosemiootika ja sotsiaalteooriad",0,0,4,4,7,5,2,0,0
"K","HV","HVFI","FLSE.00.278","Juri Lotman ja Tartu-Moskva koolkond",0,0,10,4,3,0,0,0,3
"K","HV","HVFI","FLSE.00.279","Kultuurisemiootika",0,0,11,11,5,0,1,0,3
"K","HV","HVFI","FLSE.00.281","Ruumisemiootika",0,0,1,4,2,1,0,0,2
"K","HV","HVFI","FLSE.00.285","Kultuurisemiootika rakendused",0,0,5,1,0,0,0,0,0
"K","HV","HVFI","FLSE.00.290","Sotsiosemiootika interdistsiplinaarne paradigma",0,0,1,3,1,0,0,0,0
"K","HV","HVFI","FLSE.00.297","Tänapäeva semiootika ja kultuuriteooria probleemid",0,0,0,1,0,0,0,0,0
"K","HV","HVAJ","HVAJ.01.001","Projektijuhtimine",11,0,0,0,0,0,0,0,1
"K","HV","HVAJ","HVAJ.05.002","20. sajandi kunsti ajalugu II",0,0,4,3,1,1,0,0,1
"K","HV","HVAJ","HVAJ.05.004","Üldine kunstiajalugu: keskaja kunst",0,0,2,4,6,0,0,0,1
"K","HV","HVAJ","HVAJ.05.006","Üldine kunstiajalugu: renessansskunst",0,0,8,4,2,1,0,0,4
"K","HV","HVAJ","HVAJ.06.002","Filmiinterpretatsioon ajaloolastele",0,0,2,6,3,0,0,0,3
"K","HV","HVAJ","HVAJ.06.003","Balti riikide ajalugu 20. sajandil",0,0,0,5,2,1,0,0,2
"K","HV","HVAJ","HVAJ.07.002","Üldajaloo seminar",7,0,0,0,0,0,0,0,2
"K","HV","HVEE","HVEE.00.004","Kvantitatiivne andmeanalüüs rakendustarkvaraga R",9,0,0,0,0,0,0,0,4
"K","HV","HVEE","HVEE.01.002","Võru keele algkursus",18,0,0,0,0,0,0,0,0
"K","HV","HVEE","HVEE.02.004","Keelepraktika tandemõppes II",4,0,0,0,0,0,0,0,0
"K","HV","HVEE","HVEE.03.004","Kaugemad sugulaskeeled IV",5,0,0,0,0,0,0,0,0
"K","HV","HVEE","HVEE.03.005","Soome-ugri keelte ajalugu",0,0,2,0,1,1,0,0,1
"K","HV","HVKU","HVKU.00.001","Praktiline mütogeograafia",22,0,0,0,0,0,0,0,0
"K","HV","HVKU","HVKU.01.004","Koomiks II",0,0,2,0,0,0,0,0,0
"K","HV","HVKU","HVKU.03.003","Teooria antropoloogias: sotsiaalne ja kultuuriline identiteet",0,0,6,3,2,0,0,0,1
"K","HV","HVKU","HVKU.03.011","Mari rahvakunst ja rituaalid",7,0,0,0,0,0,0,0,1
"K","HV","HVKU","HVKU.03.012","Globaliseerumise antropoloogia",6,0,0,0,0,0,0,0,1
"K","HV","HVKU","HVKU.04.004","Migratsioon ja pagulased",18,0,0,0,0,0,0,0,0
"K","HV","HVKU","HVKU.04.005","Tiibeti sakraalne geograafia",9,0,0,0,0,0,0,0,0
"K","HV","HVKU","HVKU.05.003","Kultuurievolutsiooni seminar",4,1,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.00.001","Kirjutamislaager Narva kolledžile",17,3,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.002","Ingliskeelsed kultuurid",0,0,7,25,7,6,2,5,5
"K","HV","HVLC","HVLC.01.003","Inglise keele praktiline grammatika II",0,0,19,16,7,1,0,1,0
"K","HV","HVLC","HVLC.01.010","Erialane inglise keel füüsika, keemia ja materjaliteaduse üliõpilastele, tase B2 > C1",18,4,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.012","Erialane inglise keel geenitehnoloogia üliõpilastele, tase B2.2> C1.1",20,1,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.01.015","Erialane inglise keel. Ärikeel, tase B2 > C1",15,0,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.01.016","Erialane inglise keel matemaatilise statistika üliõpilastele, tase B2 > C1",19,1,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.017","Erialane inglise keel. Sissejuhatus õiguskeelde I, tase B2.1",24,3,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.019","Erialane inglise keel. Õiguskeel III, tase B2.2 > C1",21,4,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.022","Erialane inglise keel. Sissejuhatus õiguskeelde I (AÜ), tase B1.2 > B2.1",16,2,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.024","Erialane inglise keel. Õiguskeel III (AÜ), tase B2.2 > C1.1",17,2,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.028","Inglise keel eelkesktasemele II, tase B1.1 > B1.2",15,0,0,0,0,0,0,0,2
"K","HV","HVLC","HVLC.01.031","Inglise keel kesktasemele II, tase B2.1 > B2.2",17,2,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.01.033","Inglise keel kõrgtasemele I, tase B2.2 > C1.1",15,2,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.034","Inglise keel kõrgtasemele II, tase C1",13,1,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.035","Inglise keel kesktasemele. Grammatika ja sõnavara, tase B1.2 > B2.1",21,1,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.01.036","Inglise keel kõrgtasemele. Grammatika ja sõnavara, tase B2.2>C1.1",13,5,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.037","Inglise keele vestluskursus kesktasemele, tase B1.1>B1.2",19,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.039","Inglise keel humanitaarerialade üliõpilastele II (100% e-õpe), tase B2.1 > B2.2",23,4,0,0,0,0,0,0,4
"K","HV","HVLC","HVLC.01.041","Inglise keel. Üldakadeemiline sõnavara (100% e-õpe), B1.2>B2.1",45,1,0,0,0,0,0,0,10
"K","HV","HVLC","HVLC.01.043","Shakespeare'i ajalooteemalised näidendid",42,0,0,0,0,0,0,0,6
"K","HV","HVLC","HVLC.01.044","Inglise keel kõrgtasemele I, tase B2.2 > C1.1",13,2,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.01.045","Inglise keele algkursus (vene keele baasil), tase A1 > A2",8,1,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.02.002","Ladina keel filoloogidele",73,0,0,0,0,0,0,0,3
"K","HV","HVLC","HVLC.03.005","Prantsuse keele algkursus I, tase 0 > A1.1",22,3,0,0,0,0,0,0,3
"K","HV","HVLC","HVLC.03.006","Prantsuse keele algkursus I (inglise keele baasil), tase 0 > A1.1",0,0,6,5,1,1,0,1,1
"K","HV","HVLC","HVLC.03.007","Prantsuse keele algkursus II, tase A1.1 > A1.2",20,1,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.03.008","Prantsuse keele algkursus II (inglise keele baasil), tase A1.1 > A1.2",0,0,8,10,5,0,0,1,0
"K","HV","HVLC","HVLC.03.011","Prantsuse keel eelkesktasemele II, A2.2 > B1.1",15,3,0,0,0,0,0,0,2
"K","HV","HVLC","HVLC.03.013","Prantsuse keel kesktasemele II, B1.2 > B2.1",10,1,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.03.015","Prantsuse keel kõrgtasemele II, B2.2 > C1.1",9,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.03.016","Prantsuse keele algkursus III, tase A1.2 > A2.1",6,0,0,0,0,0,0,0,3
"K","HV","HVLC","HVLC.03.017","Itaalia kirjandus ja film",0,0,12,6,0,0,0,0,1
"K","HV","HVLC","HVLC.04.001","Saksa keel erialases suhtluses",8,0,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.04.002","Saksa keele õppimise ja õpetamise aktuaalsed suunad",7,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.04.006","Erialane saksa keel. Õiguskeel (100% e-õpe), tase B2 > C1",9,3,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.05.005","Vene keel kultuuri kontekstis, tase B1>B2",0,0,5,2,0,0,0,0,0
"K","HV","HVLC","HVLC.05.008","Ukraina keele ABC I, tase 0 > A1.2",13,0,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.05.009","Erialane vene keel õigusteaduskonna AÜ tudengitele (100% e-õpe), tase A2 > B1",10,3,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.05.010","Erialane vene keel stomatoloogia tudengitele (100% e-õpe), tase A2.1 - A2.2",21,4,0,0,0,0,0,0,2
"K","HV","HVLC","HVLC.05.011","Kaasaegse vene luule keeled",8,0,0,0,0,0,0,0,1
"K","HV","HVLC","HVLC.05.039","Keeleteaduse ajalugu ja kirjanduse ajalugu",6,0,0,0,0,0,0,0,2
"K","HV","HVLC","HVLC.08.006","Türgi keel algtasemele II, tase A1.1 > A2.1",6,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.08.021","Keelepoliitika Gruusias",1,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.09.002","Eesti keel arstiteaduse tudengitele II, tase A1.2 > A2.1",24,0,0,0,0,0,0,0,0
"K","HV","HVLC","HVLC.09.004","Eesti keel arstiteaduse tudengitele IV, tase B1.1 > B1.2",0,0,9,13,2,0,0,0,1
"K","HV","HVLC","HVLC.09.010","Eesti keele intensiivkursus II. Grammatika (inglise keele baasil), tase A2 > B1",0,0,5,3,1,2,0,1,0
"K","HV","HVLC","HVLC.09.011","Eesti keele intensiivkursus II. Suuline ja kirjalik eneseväljendus (inglise keele baasil), tase A2 > B1",0,0,4,4,1,1,0,0,1
